order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount,sale_price,profit,profit_margin,year,month,month_name,quarter
9413,2022-12-01,First Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10002024,2380,2800,5,5,140.0,2660.0,280.0,10.53,2022,12,December,4
9414,2023-07-20,First Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10004001,10,10,2,3,0.3,9.7,-0.3000000000000007,-3.09,2023,7,July,3
9415,2023-05-16,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Technology,Phones,TEC-PH-10004094,210,250,2,5,12.5,237.5,27.5,11.58,2023,5,May,2
9416,2023-06-16,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10001184,20,20,3,4,0.8,19.2,-0.8000000000000007,-4.17,2023,6,June,2
9417,2022-08-25,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10002505,10,10,3,5,0.5,9.5,-0.5,-5.26,2022,8,August,3
9418,2023-10-28,Standard Class,Home Office,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10001166,10,10,2,4,0.4,9.6,-0.40000000000000036,-4.17,2023,10,October,4
9419,2022-09-19,Standard Class,Home Office,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10000349,10,10,3,2,0.2,9.8,-0.1999999999999993,-2.04,2022,9,September,3
9420,2022-08-03,Second Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Appliances,OFF-AP-10004708,20,20,2,3,0.6,19.4,-0.6000000000000014,-3.09,2022,8,August,3
9421,2022-08-11,Second Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Appliances,OFF-AP-10001947,20,20,6,4,0.8,19.2,-0.8000000000000007,-4.17,2022,8,August,3
9422,2022-06-15,Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10000441,500,600,6,5,30.0,570.0,70.0,12.28,2022,6,June,2
9423,2022-11-20,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Supplies,OFF-SU-10004664,30,40,5,2,0.8,39.2,9.200000000000003,23.47,2022,11,November,4
9424,2022-03-21,Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10004531,260,300,3,2,6.0,294.0,34.0,11.56,2022,3,March,1
9425,2023-03-10,Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10002167,40,50,3,2,1.0,49.0,9.0,18.37,2023,3,March,1
9426,2023-09-18,Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10002024,3180,3790,6,5,189.5,3600.5,420.5,11.68,2023,9,September,3
9427,2023-03-26,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10002445,30,40,5,2,0.8,39.2,9.200000000000003,23.47,2023,3,March,1
9428,2022-06-29,Standard Class,Corporate,United States,Buffalo,New York,14215,East,Furniture,Furnishings,FUR-FU-10003268,170,200,5,2,4.0,196.0,26.0,13.27,2022,6,June,2
9429,2022-10-18,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Furniture,Chairs,FUR-CH-10000015,970,1210,8,3,36.3,1173.7,203.70000000000005,17.36,2022,10,October,4
9430,2023-02-06,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Technology,Phones,TEC-PH-10004165,880,1100,5,4,44.0,1056.0,176.0,16.67,2023,2,February,1
9431,2023-11-06,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Furniture,Tables,FUR-TA-10004607,90,100,1,3,3.0,97.0,7.0,7.22,2023,11,November,4
9432,2022-05-06,Same Day,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10004677,10,10,2,5,0.5,9.5,-0.5,-5.26,2022,5,May,2
9433,2022-08-09,Standard Class,Consumer,United States,Peoria,Arizona,85345,West,Technology,Accessories,TEC-AC-10002217,30,30,2,2,0.6,29.4,-0.6000000000000014,-2.04,2022,8,August,3
9434,2023-05-20,Standard Class,Consumer,United States,Peoria,Arizona,85345,West,Office Supplies,Paper,OFF-PA-10001937,40,40,7,3,1.2,38.8,-1.2000000000000028,-3.09,2023,5,May,2
9435,2023-05-15,Standard Class,Consumer,United States,Peoria,Arizona,85345,West,Office Supplies,Art,OFF-AR-10000203,10,10,3,4,0.4,9.6,-0.40000000000000036,-4.17,2023,5,May,2
9436,2023-03-16,Standard Class,Consumer,United States,Peoria,Arizona,85345,West,Technology,Accessories,TEC-AC-10001142,230,250,4,2,5.0,245.0,15.0,6.12,2023,3,March,1
9437,2022-03-28,Same Day,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10003712,0,0,2,4,0.0,0.0,0.0,0.0,2022,3,March,1
9438,2023-07-09,Standard Class,Consumer,United States,Oceanside,California,92054,West,Office Supplies,Paper,OFF-PA-10000520,10,10,2,2,0.2,9.8,-0.1999999999999993,-2.04,2023,7,July,3
9439,2023-04-21,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10001079,240,290,4,5,14.5,275.5,35.5,12.89,2023,4,April,2
9440,2023-06-29,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Supplies,OFF-SU-10000898,20,20,2,4,0.8,19.2,-0.8000000000000007,-4.17,2023,6,June,2
9441,2022-04-29,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10001471,10,10,2,4,0.4,9.6,-0.40000000000000036,-4.17,2022,4,April,2
9442,2022-01-17,Second Class,Consumer,United States,Kent,Ohio,44240,East,Office Supplies,Appliances,OFF-AP-10003281,40,50,5,4,2.0,48.0,8.0,16.67,2022,1,January,1
9443,2023-11-20,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,OFF-AR-10003156,20,20,2,5,1.0,19.0,-1.0,-5.26,2023,11,November,4
9444,2023-11-11,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Phones,TEC-PH-10000576,200,220,2,4,8.8,211.2,11.199999999999989,5.3,2023,11,November,4
9445,2023-08-21,First Class,Corporate,United States,Coppell,Texas,75019,Central,Technology,Phones,TEC-PH-10003215,90,100,4,4,4.0,96.0,6.0,6.25,2023,8,August,3
9446,2022-11-03,Standard Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Labels,OFF-LA-10004484,10,10,3,3,0.3,9.7,-0.3000000000000007,-3.09,2022,11,November,4
9447,2022-01-14,Standard Class,Consumer,United States,Lawrence,Indiana,46226,Central,Office Supplies,Paper,OFF-PA-10002245,30,40,6,5,2.0,38.0,8.0,21.05,2022,1,January,1
9448,2023-05-04,Standard Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Furniture,Furnishings,FUR-FU-10003664,390,480,5,4,19.2,460.8,70.80000000000001,15.36,2023,5,May,2
9449,2023-02-17,Standard Class,Home Office,United States,Redmond,Washington,98052,West,Office Supplies,Labels,OFF-LA-10002195,10,10,4,4,0.4,9.6,-0.40000000000000036,-4.17,2023,2,February,1
9450,2023-01-31,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10000822,10,10,2,2,0.2,9.8,-0.1999999999999993,-2.04,2023,1,January,1
9451,2022-04-22,Standard Class,Home Office,United States,Spokane,Washington,99207,West,Office Supplies,Storage,OFF-ST-10004963,110,140,9,2,2.8,137.2,27.19999999999999,19.83,2022,4,April,2
9452,2022-06-20,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,OFF-AP-10002495,160,190,3,5,9.5,180.5,20.5,11.36,2022,6,June,2
9453,2022-03-26,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10004001,70,80,6,3,2.4,77.6,7.599999999999994,9.79,2022,3,March,1
9454,2022-01-21,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Supplies,OFF-SU-10004884,40,50,3,3,1.5,48.5,8.5,17.53,2022,1,January,1
9455,2023-11-04,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10003555,40,40,2,3,1.2,38.8,-1.2000000000000028,-3.09,2023,11,November,4
9456,2023-01-12,Second Class,Home Office,United States,Chattanooga,Tennessee,37421,South,Technology,Machines,TEC-MA-10003493,70,90,1,4,3.6,86.4,16.400000000000006,18.98,2023,1,January,1
9457,2023-10-29,Standard Class,Corporate,United States,Greensboro,North Carolina,27405,South,Technology,Accessories,TEC-AC-10002380,20,30,3,5,1.5,28.5,8.5,29.82,2023,10,October,4
9458,2022-09-22,Standard Class,Corporate,United States,Greensboro,North Carolina,27405,South,Office Supplies,Binders,OFF-BI-10004209,10,10,5,4,0.4,9.6,-0.40000000000000036,-4.17,2022,9,September,3
9459,2022-05-18,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10002135,130,140,3,2,2.8,137.2,7.199999999999989,5.25,2022,5,May,2
9460,2023-10-01,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10002583,20,20,1,5,1.0,19.0,-1.0,-5.26,2023,10,October,4
9461,2022-10-01,Second Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10003591,30,30,3,2,0.6,29.4,-0.6000000000000014,-2.04,2022,10,October,4
9462,2022-12-20,Standard Class,Home Office,United States,Lakewood,California,90712,West,Technology,Phones,TEC-PH-10004922,280,320,6,4,12.8,307.2,27.19999999999999,8.85,2022,12,December,4
9463,2023-04-12,Second Class,Corporate,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10001854,600,700,2,2,14.0,686.0,86.0,12.54,2023,4,April,2
9464,2022-03-26,First Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Art,OFF-AR-10003560,20,20,4,3,0.6,19.4,-0.6000000000000014,-3.09,2022,3,March,1
9465,2023-01-15,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Labels,OFF-LA-10004409,20,20,6,2,0.4,19.6,-0.3999999999999986,-2.04,2023,1,January,1
9466,2023-06-06,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10000448,30,30,2,5,1.5,28.5,-1.5,-5.26,2023,6,June,2
9467,2023-05-10,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10002735,140,160,6,2,3.2,156.8,16.80000000000001,10.71,2023,5,May,2
9468,2022-07-31,Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10003469,140,170,2,3,5.1,164.9,24.900000000000006,15.1,2022,7,July,3
9469,2022-01-20,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10001870,10,10,2,3,0.3,9.7,-0.3000000000000007,-3.09,2022,1,January,1
9470,2022-02-03,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10004071,100,110,2,4,4.4,105.6,5.599999999999994,5.3,2022,2,February,1
9471,2022-02-16,Second Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10001448,90,100,2,2,2.0,98.0,8.0,8.16,2022,2,February,1
9472,2023-10-11,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10002706,10,10,1,3,0.3,9.7,-0.3000000000000007,-3.09,2023,10,October,4
9473,2022-03-09,Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10004875,110,130,2,5,6.5,123.5,13.5,10.93,2022,3,March,1
9474,2022-08-26,Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10004245,90,100,5,4,4.0,96.0,6.0,6.25,2022,8,August,3
9475,2022-07-09,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Labels,OFF-LA-10000443,10,10,2,3,0.3,9.7,-0.3000000000000007,-3.09,2022,7,July,3
9476,2022-08-12,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10001125,140,170,7,4,6.8,163.2,23.19999999999999,14.22,2022,8,August,3
9477,2022-08-27,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10002703,50,50,2,3,1.5,48.5,-1.5,-3.09,2022,8,August,3
9478,2023-06-21,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10004364,0,0,3,4,0.0,0.0,0.0,0.0,2023,6,June,2
9479,2023-09-05,Standard Class,Consumer,United States,Oswego,Illinois,60543,Central,Office Supplies,Fasteners,OFF-FA-10000936,10,10,5,5,0.5,9.5,-0.5,-5.26,2023,9,September,3
9480,2023-07-02,Standard Class,Consumer,United States,Oswego,Illinois,60543,Central,Office Supplies,Binders,OFF-BI-10001249,0,0,3,4,0.0,0.0,0.0,0.0,2023,7,July,3
9481,2022-11-16,Standard Class,Consumer,United States,Oswego,Illinois,60543,Central,Office Supplies,Binders,OFF-BI-10004632,290,300,5,3,9.0,291.0,1.0,0.34,2022,11,November,4
9482,2023-06-01,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10000615,20,20,2,5,1.0,19.0,-1.0,-5.26,2023,6,June,2
9483,2022-10-04,Second Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10001838,280,320,2,2,6.4,313.6,33.60000000000002,10.71,2022,10,October,4
9484,2022-05-07,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Art,OFF-AR-10004757,20,20,6,3,0.6,19.4,-0.6000000000000014,-3.09,2022,5,May,2
9485,2023-03-19,Second Class,Corporate,United States,Houston,Texas,77036,Central,Furniture,Bookcases,FUR-BO-10003893,720,780,10,5,39.0,741.0,21.0,2.83,2023,3,March,1
9486,2023-08-03,Second Class,Corporate,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10003893,30,30,9,5,1.5,28.5,-1.5,-5.26,2023,8,August,3
9487,2023-01-18,Same Day,Consumer,United States,Wheeling,West Virginia,26003,East,Furniture,Tables,FUR-TA-10001932,620,670,3,2,13.4,656.6,36.60000000000002,5.57,2023,1,January,1
9488,2023-04-10,First Class,Corporate,United States,Paterson,New Jersey,7501,East,Office Supplies,Fasteners,OFF-FA-10001561,10,10,3,4,0.4,9.6,-0.40000000000000036,-4.17,2023,4,April,2
9489,2022-09-25,First Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Phones,TEC-PH-10001817,530,570,2,2,11.4,558.6,28.600000000000023,5.12,2022,9,September,3
9490,2022-01-09,Standard Class,Corporate,United States,Huntsville,Alabama,35810,South,Office Supplies,Art,OFF-AR-10000538,170,200,7,3,6.0,194.0,24.0,12.37,2022,1,January,1
9491,2022-10-09,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10004584,1780,2020,8,5,101.0,1919.0,139.0,7.24,2022,10,October,4
9492,2022-03-05,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10000817,10,10,3,5,0.5,9.5,-0.5,-5.26,2022,3,March,1
9493,2023-04-29,Same Day,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Binders,OFF-BI-10000756,30,40,9,3,1.2,38.8,8.799999999999997,22.68,2023,4,April,2
9494,2023-12-29,Standard Class,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,Furniture,Tables,FUR-TA-10000617,1350,1590,7,2,31.8,1558.2,208.20000000000005,13.36,2023,12,December,4
9495,2022-12-07,Standard Class,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,Office Supplies,Binders,OFF-BI-10004364,10,10,2,4,0.4,9.6,-0.40000000000000036,-4.17,2022,12,December,4
9496,2023-04-05,Standard Class,Consumer,United States,Mission Viejo,California,92691,West,Technology,Accessories,TEC-AC-10004518,100,120,6,4,4.8,115.2,15.200000000000003,13.19,2023,4,April,2
9497,2022-03-03,Standard Class,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Appliances,OFF-AP-10002222,10,10,1,5,0.5,9.5,-0.5,-5.26,2022,3,March,1
9498,2023-01-07,First Class,Home Office,United States,Greenwood,Indiana,46142,Central,Office Supplies,Paper,OFF-PA-10002615,0,0,1,4,0.0,0.0,0.0,0.0,2023,1,January,1
9499,2023-05-19,First Class,Home Office,United States,Greenwood,Indiana,46142,Central,Office Supplies,Paper,OFF-PA-10000565,150,170,3,4,6.8,163.2,13.199999999999989,8.09,2023,5,May,2
9500,2023-09-08,First Class,Home Office,United States,Greenwood,Indiana,46142,Central,Office Supplies,Paper,OFF-PA-10003673,60,70,10,5,3.5,66.5,6.5,9.77,2023,9,September,3
9501,2023-01-07,Standard Class,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,FUR-FU-10002088,20,30,3,4,1.2,28.8,8.8,30.56,2023,1,January,1
9502,2023-09-10,Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10001546,30,30,3,5,1.5,28.5,-1.5,-5.26,2023,9,September,3
9503,2023-01-04,Standard Class,Consumer,United States,Rome,New York,13440,East,Office Supplies,Art,OFF-AR-10000614,20,30,9,3,0.9,29.1,9.100000000000001,31.27,2023,1,January,1
9504,2022-10-02,Standard Class,Consumer,United States,Rome,New York,13440,East,Office Supplies,Art,OFF-AR-10003190,0,0,1,2,0.0,0.0,0.0,0.0,2022,10,October,4
9505,2023-04-19,Standard Class,Corporate,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10004094,940,1090,7,3,32.7,1057.3,117.29999999999995,11.09,2023,4,April,2
9506,2023-04-24,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10001970,100,110,2,5,5.5,104.5,4.5,4.31,2023,4,April,2
9507,2023-07-28,Second Class,Consumer,United States,Dearborn Heights,Michigan,48127,Central,Office Supplies,Art,OFF-AR-10002952,20,30,2,2,0.6,29.4,9.399999999999999,31.97,2023,7,July,3
9508,2022-01-25,Second Class,Consumer,United States,Dearborn Heights,Michigan,48127,Central,Office Supplies,Binders,OFF-BI-10004209,30,40,5,3,1.2,38.8,8.799999999999997,22.68,2022,1,January,1
9509,2022-09-08,Second Class,Consumer,United States,Dearborn Heights,Michigan,48127,Central,Office Supplies,Art,OFF-AR-10004685,10,10,3,3,0.3,9.7,-0.3000000000000007,-3.09,2022,9,September,3
9510,2023-12-23,Second Class,Consumer,United States,Dearborn Heights,Michigan,48127,Central,Office Supplies,Storage,OFF-ST-10000991,590,690,6,3,20.7,669.3,79.29999999999995,11.85,2023,12,December,4
9511,2022-09-09,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10002399,40,40,9,2,0.8,39.2,-0.7999999999999972,-2.04,2022,9,September,3
9512,2023-12-26,First Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002353,10,10,3,4,0.4,9.6,-0.40000000000000036,-4.17,2023,12,December,4
9513,2022-11-19,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Bookcases,FUR-BO-10001811,160,200,1,5,10.0,190.0,30.0,15.79,2022,11,November,4
9514,2022-07-20,Standard Class,Consumer,United States,Appleton,Wisconsin,54915,Central,Technology,Accessories,TEC-AC-10003033,1340,1650,5,3,49.5,1600.5,260.5,16.28,2022,7,July,3
9515,2022-06-02,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10000176,80,90,6,4,3.6,86.4,6.400000000000006,7.41,2022,6,June,2
9516,2022-11-01,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,OFF-AR-10003631,50,50,14,4,2.0,48.0,-2.0,-4.17,2022,11,November,4
9517,2023-12-10,Second Class,Consumer,United States,Bowling Green,Ohio,43402,East,Technology,Phones,TEC-PH-10000923,30,30,3,2,0.6,29.4,-0.6000000000000014,-2.04,2023,12,December,4
9518,2022-09-18,Second Class,Consumer,United States,Bowling Green,Ohio,43402,East,Office Supplies,Labels,OFF-LA-10003190,10,10,3,4,0.4,9.6,-0.40000000000000036,-4.17,2022,9,September,3
9519,2022-08-11,Second Class,Consumer,United States,Bowling Green,Ohio,43402,East,Office Supplies,Storage,OFF-ST-10003208,360,440,3,2,8.8,431.2,71.19999999999999,16.51,2022,8,August,3
9520,2023-05-03,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Appliances,OFF-AP-10000692,70,80,4,2,1.6,78.4,8.400000000000006,10.71,2023,5,May,2
9521,2022-09-16,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10004180,80,90,2,2,1.8,88.2,8.200000000000003,9.3,2022,9,September,3
9522,2023-10-11,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10002817,280,320,3,3,9.6,310.4,30.399999999999977,9.79,2023,10,October,4
9523,2022-02-16,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10000295,20,20,3,3,0.6,19.4,-0.6000000000000014,-3.09,2022,2,February,1
9524,2022-08-04,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10000419,30,30,3,5,1.5,28.5,-1.5,-5.26,2022,8,August,3
9525,2023-09-07,First Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10001524,70,80,5,5,4.0,76.0,6.0,7.89,2023,9,September,3
9526,2023-06-05,First Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10003268,160,200,5,5,10.0,190.0,30.0,15.79,2023,6,June,2
9527,2023-08-12,First Class,Home Office,United States,Seattle,Washington,98115,West,Technology,Phones,TEC-PH-10000148,30,30,3,3,0.9,29.1,-0.8999999999999986,-3.09,2023,8,August,3
9528,2022-03-19,First Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10001543,150,170,6,4,6.8,163.2,13.199999999999989,8.09,2022,3,March,1
9529,2023-03-03,First Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10002071,10,10,2,3,0.3,9.7,-0.3000000000000007,-3.09,2023,3,March,1
9530,2022-07-06,Same Day,Corporate,United States,Beaumont,Texas,77705,Central,Office Supplies,Storage,OFF-ST-10002352,10,10,2,4,0.4,9.6,-0.40000000000000036,-4.17,2022,7,July,3
9531,2022-05-07,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10003127,50,50,2,4,2.0,48.0,-2.0,-4.17,2022,5,May,2
9532,2022-02-15,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Storage,OFF-ST-10000464,50,60,2,5,3.0,57.0,7.0,12.28,2022,2,February,1
9533,2023-12-04,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10000553,370,430,14,4,17.2,412.8,42.80000000000001,10.37,2023,12,December,4
9534,2022-08-30,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Fasteners,OFF-FA-10000134,30,40,7,5,2.0,38.0,8.0,21.05,2022,8,August,3
9535,2023-02-23,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10000636,30,30,2,3,0.9,29.1,-0.8999999999999986,-3.09,2023,2,February,1
9536,2022-03-05,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10002949,10,10,2,4,0.4,9.6,-0.40000000000000036,-4.17,2022,3,March,1
9537,2022-09-06,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10002364,10,10,3,2,0.2,9.8,-0.1999999999999993,-2.04,2022,9,September,3
9538,2022-07-01,First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Bookcases,FUR-BO-10002613,380,480,2,4,19.2,460.8,80.80000000000001,17.53,2022,7,July,3
9539,2023-06-04,First Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10002659,20,20,5,5,1.0,19.0,-1.0,-5.26,2023,6,June,2
9540,2022-01-17,First Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10000157,30,40,2,2,0.8,39.2,9.200000000000003,23.47,2022,1,January,1
9541,2023-04-21,Second Class,Home Office,United States,Phoenix,Arizona,85023,West,Furniture,Chairs,FUR-CH-10004540,160,190,7,2,3.8,186.2,26.19999999999999,14.07,2023,4,April,2
9542,2023-01-07,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Labels,OFF-LA-10004544,40,40,3,2,0.8,39.2,-0.7999999999999972,-2.04,2023,1,January,1
9543,2023-03-17,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10001097,10,10,5,4,0.4,9.6,-0.40000000000000036,-4.17,2023,3,March,1
9544,2022-12-25,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10003302,50,60,2,2,1.2,58.8,8.799999999999997,14.97,2022,12,December,4
9545,2022-10-08,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Furniture,Bookcases,FUR-BO-10003965,330,370,3,2,7.4,362.6,32.60000000000002,8.99,2022,10,October,4
9546,2022-01-13,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Technology,Accessories,TEC-AC-10003433,0,0,2,5,0.0,0.0,0.0,0.0,2022,1,January,1
9547,2022-05-09,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10000482,70,80,2,2,1.6,78.4,8.400000000000006,10.71,2022,5,May,2
9548,2023-12-30,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10004610,10,10,2,5,0.5,9.5,-0.5,-5.26,2023,12,December,4
9549,2023-12-01,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10003910,0,0,2,4,0.0,0.0,0.0,0.0,2023,12,December,4
9550,2022-06-01,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10001394,420,450,3,3,13.5,436.5,16.5,3.78,2022,6,June,2
9551,2023-01-15,First Class,Home Office,United States,San Jose,California,95123,West,Office Supplies,Binders,OFF-BI-10004654,10,10,3,4,0.4,9.6,-0.40000000000000036,-4.17,2023,1,January,1
9552,2023-01-13,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10001526,520,580,6,4,23.2,556.8,36.799999999999955,6.61,2023,1,January,1
9553,2022-09-02,Standard Class,Home Office,United States,Springfield,Virginia,22153,South,Technology,Accessories,TEC-AC-10000358,130,150,4,2,3.0,147.0,17.0,11.56,2022,9,September,3
9554,2022-08-19,Standard Class,Corporate,United States,Broomfield,Colorado,80020,West,Furniture,Furnishings,FUR-FU-10000246,60,70,7,4,2.8,67.2,7.200000000000003,10.71,2022,8,August,3
9555,2023-12-04,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10003799,60,70,5,3,2.1,67.9,7.900000000000006,11.63,2023,12,December,4
